Date	Frequency	Hashtags
2020-09-09	197	#WhiteLivesMatter
2020-09-10	143	#WhiteLivesMatter
2020-09-11	161	#WhiteLivesMatter
2020-09-12	172	#WhiteLivesMatter
2020-09-13	255	#WhiteLivesMatter
2020-09-14	185	#WhiteLivesMatter
2020-09-15	133	#WhiteLivesMatter
2020-09-16	121	#WhiteLivesMatter
2020-09-17	133	#WhiteLivesMatter
2020-09-18	127	#WhiteLivesMatter
2020-09-19	108	#WhiteLivesMatter
2020-09-20	145	#WhiteLivesMatter
2020-09-21	170	#WhiteLivesMatter
2020-09-22	116	#WhiteLivesMatter
2020-09-23	157	#WhiteLivesMatter
2020-09-24	173	#WhiteLivesMatter
2020-09-25	153	#WhiteLivesMatter
2020-09-26	164	#WhiteLivesMatter
2020-09-27	93	#WhiteLivesMatter
2020-09-28	103	#WhiteLivesMatter
2020-09-29	78	#WhiteLivesMatter
2020-09-30	88	#WhiteLivesMatter
2020-10-01	88	#WhiteLivesMatter
2020-10-02	89	#WhiteLivesMatter
2020-10-03	88	#WhiteLivesMatter
2020-10-04	88	#WhiteLivesMatter
2020-10-05	78	#WhiteLivesMatter
2020-10-06	87	#WhiteLivesMatter
2020-10-07	74	#WhiteLivesMatter
2020-10-08	97	#WhiteLivesMatter
2020-10-09	74	#WhiteLivesMatter
2020-10-10	81	#WhiteLivesMatter
2020-10-11	93	#WhiteLivesMatter
2020-10-12	85	#WhiteLivesMatter
2020-10-13	89	#WhiteLivesMatter
2020-10-14	75	#WhiteLivesMatter
2020-10-15	92	#WhiteLivesMatter
2020-10-16	111	#WhiteLivesMatter
2020-10-17	106	#WhiteLivesMatter
2020-10-18	112	#WhiteLivesMatter
2020-10-19	112	#WhiteLivesMatter
2020-10-20	87	#WhiteLivesMatter
2020-10-21	59	#WhiteLivesMatter
2020-10-22	217	#WhiteLivesMatter
2020-10-23	73	#WhiteLivesMatter
2020-10-24	84	#WhiteLivesMatter
2020-10-25	74	#WhiteLivesMatter
2020-10-26	70	#WhiteLivesMatter
2020-10-27	70	#WhiteLivesMatter
2020-10-28	143	#WhiteLivesMatter
2020-10-29	153	#WhiteLivesMatter
2020-10-30	102	#WhiteLivesMatter
2020-10-31	92	#WhiteLivesMatter
2020-11-01	91	#WhiteLivesMatter
2020-11-02	55	#WhiteLivesMatter
2020-11-03	61	#WhiteLivesMatter
2020-11-04	63	#WhiteLivesMatter
2020-11-05	70	#WhiteLivesMatter
2020-11-06	103	#WhiteLivesMatter
2020-11-07	100	#WhiteLivesMatter
2020-11-08	53	#WhiteLivesMatter
2020-11-09	75	#WhiteLivesMatter
2020-11-10	60	#WhiteLivesMatter
2020-11-11	64	#WhiteLivesMatter
2020-11-12	83	#WhiteLivesMatter
2020-11-13	93	#WhiteLivesMatter
2020-11-14	59	#WhiteLivesMatter
2020-11-15	75	#WhiteLivesMatter
2020-11-16	79	#WhiteLivesMatter
2020-11-17	73	#WhiteLivesMatter
2020-11-18	66	#WhiteLivesMatter
2020-11-19	41	#WhiteLivesMatter
2020-11-20	65	#WhiteLivesMatter
2020-11-21	57	#WhiteLivesMatter
2020-11-22	51	#WhiteLivesMatter
2020-11-23	83	#WhiteLivesMatter
2020-11-24	44	#WhiteLivesMatter
2020-11-25	35	#WhiteLivesMatter
2020-11-26	62	#WhiteLivesMatter
2020-11-27	53	#WhiteLivesMatter
2020-11-28	32	#WhiteLivesMatter
2020-11-29	52	#WhiteLivesMatter
2020-11-30	56	#WhiteLivesMatter
2020-12-01	49	#WhiteLivesMatter
2020-12-02	37	#WhiteLivesMatter
2020-12-03	41	#WhiteLivesMatter
2020-12-04	56	#WhiteLivesMatter
2020-12-05	75	#WhiteLivesMatter
2020-12-06	67	#WhiteLivesMatter
2020-12-07	144	#WhiteLivesMatter
2020-12-08	118	#WhiteLivesMatter
2020-12-09	103	#WhiteLivesMatter
2020-12-10	82	#WhiteLivesMatter
2020-12-11	73	#WhiteLivesMatter
